State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:59 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-14,"57,035","57,035","4,346","4,346"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-14,"49,756","49,756","1,696","1,696"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-14,"43,690","43,690","5,296","5,296"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-14,"87,530","87,530","5,656","5,656"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-14,"6,798","6,798","1,000","1,000"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-14,"82,341","82,341","8,739","8,739"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-14,"35,945","35,945",541,541
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-15,"61,999","59,699","6,867","6,667"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-15,"84,581","84,581","9,016","9,016"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-15,"120,985","120,985","11,662","11,662"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-15,"23,764","23,764","1,685","1,685"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-15,"25,546","25,546","1,604","1,604"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-15,"97,720","97,720","13,987","13,987"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-15,"245,670","245,670","12,091","12,091"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-15,"122,223","122,223","20,518","20,518"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-15,"42,439","42,439",710,710
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-15,"43,908","43,908","4,948","4,948"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-15,"30,125","30,125","2,802","2,802"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-15,"94,380","94,380","13,080","13,080"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-16,"68,487","68,487","9,723","9,723"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-16,"82,940","82,940","9,545","9,545"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-16,"37,926","37,926",806,806
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-16,"72,928","72,928","1,767","1,767"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-16,"33,881","33,881","4,091","4,091"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-16,"165,168","165,168","10,248","10,248"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-16,"73,063","73,063","2,904","2,904"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-16,"71,627","71,627","8,762","8,762"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-16,"146,065","146,065","10,417","10,417"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-16,"47,985","47,985",579,579
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-16,"65,749","65,749","6,813","6,813"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-16,"109,786","109,786","10,461","10,461"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-17,"236,206","236,206","18,338","18,338"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-17,"138,019","138,019","13,260","13,260"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-17,"12,161","12,161","1,768","1,768"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-17,"42,170","42,170","1,532","1,532"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-17,"111,807","111,807","7,480","7,480"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-17,"108,108","108,108","12,467","12,467"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-17,"475,910","475,910","45,077","45,077"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-17,"96,273","96,273","15,492","15,492"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-17,"96,438","96,438","23,263","23,263"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-17,"49,497","49,497","8,180","8,180"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-17,"94,332","94,332","6,458","6,458"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-18,"87,186","87,186","9,453","9,453"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-18,"45,393","45,393","4,640","4,640"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-18,"35,674","35,674","5,740","5,740"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-18,"21,915","21,915","1,008","1,008"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-18,"2,619","2,619",200,200
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-18,"95,216","95,216","10,873","10,873"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-18,"40,684","40,684","4,229","4,229"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-18,"55,121","55,121","5,550","5,550"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-18,"45,964","45,964","13,234","13,234"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-18,"6,280","6,280",54,54
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-18,"73,971","73,971","8,765","8,765"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-18,"20,225","20,225","1,661","1,661"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-19,"69,106","69,106","7,013","7,013"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-19,"71,746","71,746","5,854","5,854"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-19,"52,498","52,498",783,783
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-19,"41,966","41,966","4,295","4,295"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-19,"24,067","24,067","4,070","4,070"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-19,"6,000","6,000","1,280","1,280"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-19,"5,879","5,879",847,847
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-19,"31,143","31,143",356,356
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-20,"14,159","14,159","2,107","2,107"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-20,"9,105","9,105","1,350","1,350"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-20,"1,460","1,460",61,61
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-20,"13,404","13,404","2,084","2,084"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-20,"2,004",,425,
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-20,"52,199","52,199","5,704","5,704"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-20,"4,923","4,923",429,429
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-20,"83,115","83,115",985,985
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-21,"2,678",,701,
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-21,"29,755","29,755","4,662","4,662"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-21,"86,004","86,004","1,110","1,110"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-21,"7,087","7,087",754,754
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-21,"42,873","42,873","3,704","3,704"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-21,"13,752","12,524","1,224",965
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-22,"155,344","155,344","19,653","19,653"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-22,"30,590","30,590","2,797","2,797"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-22,"8,691","8,691",962,962
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-22,"106,438","106,438","1,626","1,626"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-22,"76,344","76,344","12,837","12,837"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-22,"86,728","86,728","35,014","35,014"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-22,"62,266","62,266","50,299","50,299"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-22,"73,599","73,599","53,187","53,187"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-22,"50,712","50,712","48,418","48,418"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-22,"43,579","43,579","43,866","43,866"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-22,"117,497","117,497","35,562","35,562"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-23,"22,838","22,838","18,961","18,961"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-23,"45,843","45,843","25,953","25,953"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-23,"16,243","16,243","13,692","13,692"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-23,"20,063","20,063","15,682","15,682"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-23,"12,612","12,612","10,923","10,923"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-23,"16,188","16,188","2,053","2,053"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-23,"21,179","19,981","1,590","1,477"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-23,"6,274","6,274",490,490
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-23,"19,348","19,348","5,629","5,629"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-23,"108,868","108,868","36,954","36,954"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-23,"79,854","79,854","21,683","21,683"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Dec-23,"69,536","69,536","16,817","16,817"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-24,"55,490","55,490","21,101","21,101"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-24,"84,161","84,161","15,807","15,807"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-24,"19,538","19,538","8,210","8,210"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-24,"2,417","2,417","1,391","1,391"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-24,"27,064","27,064","6,721","6,721"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jun-24,"25,648","25,648","8,315","8,315"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jul-24,"16,861","15,447","6,281","5,986"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Aug-24,"8,407","8,407","3,556","3,556"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Sep-24,"7,848","7,848","3,525","3,525"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Oct-24,"8,204","8,204","2,811","2,811"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Nov-24,"18,364","18,364","3,227","3,227"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Jan-25,"173,837","173,837","33,722","33,722"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Feb-25,"38,655","38,655","7,265","7,265"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Mar-25,"28,758","28,758","8,877","8,877"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,Apr-25,"4,601","4,601","1,619","1,619"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Asia - Other,May-25,"79,421","79,421","11,265","11,265"
Iowa,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",Europe,Apr-25,"2,184","2,184",77,77
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Africa,Dec-10,"2,592","2,592","2,161","2,161"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Africa,Mar-17,"19,300","19,300","8,000","8,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Africa,Dec-17,"18,591","18,591","18,640","18,640"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Africa,Feb-20,"8,799","8,799","7,020","7,020"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Africa,Aug-20,"2,683","2,683","1,004","1,004"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Nov-12,"10,810","10,810","8,109","8,109"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Mar-13,"11,536","11,536","21,000","21,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Jun-17,"69,692","69,692","38,520","38,520"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Jul-17,"35,410","35,410","19,260","19,260"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Apr-22,"3,366","3,366",113,113
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Jun-24,"93,450","93,450","96,233","96,233"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Jul-24,"653,400","653,400","697,742","697,742"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia Near East,Aug-24,"23,400","23,400","23,940","23,940"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-08,"18,805","18,805","18,000","18,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Feb-08,"16,332","16,332","21,000","21,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Mar-08,"56,527","56,527","63,000","63,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Apr-08,"145,963","145,963","160,000","160,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,May-08,"118,285","118,285","185,000","185,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jun-08,"286,321","286,321","336,000","336,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jul-08,"238,914","238,914","322,000","322,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Aug-08,"131,549","131,549","145,000","145,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Sep-08,"110,729","110,729","124,000","124,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Oct-08,"164,796","164,796","141,448","141,448"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Nov-08,"74,281","74,281","107,000","107,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Dec-08,"270,827","270,827","320,000","320,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-09,"14,914","14,914","23,000","23,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Feb-09,"18,695","12,517","46,000","42,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Mar-09,"120,373","120,373","172,500","172,500"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Apr-09,"115,885","115,885","146,000","146,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,May-09,"80,617","80,617","120,000","120,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jun-09,"93,661","85,596","86,000","84,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jul-09,"235,643","235,643","240,000","240,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Aug-09,"349,817","349,817","410,000","410,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Sep-09,"164,513","164,513","195,000","195,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Oct-09,"114,989","114,989","148,500","148,500"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Nov-09,"108,576","108,576","128,000","128,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Dec-09,"139,082","139,082","185,000","185,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-10,"254,001","254,001","329,280","329,280"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Feb-10,"67,756","53,630","97,000","85,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Mar-10,"115,939","115,939","140,515","140,515"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Apr-10,"71,396","71,396","123,000","123,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,May-10,"195,365","195,365","246,643","246,643"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jun-10,"341,554","337,584","440,519","437,519"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jul-10,"146,032","146,032","178,000","178,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Aug-10,"343,119","343,119","475,000","475,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Sep-10,"294,366","294,366","405,000","405,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Oct-10,"290,391","290,391","401,500","401,500"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Nov-10,"157,368","157,368","200,320","200,320"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Dec-10,"54,910","54,910","79,000","79,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-11,"126,032","126,032","179,000","179,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Feb-11,"159,851","159,851","199,610","199,610"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Mar-11,"224,378","224,378","323,000","323,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Apr-11,"107,033","107,033","124,000","124,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,May-11,"155,180","155,180","183,190","183,190"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jun-11,"235,994","235,994","252,012","252,012"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jul-11,"259,117","259,117","373,000","373,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Aug-11,"149,360","149,360","196,237","196,237"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Sep-11,"233,329","233,329","323,996","323,996"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Oct-11,"97,209","97,209","116,000","116,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Nov-11,"29,062","29,062","40,000","40,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Dec-11,"85,528","85,528","98,000","98,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-12,"18,192","18,192","21,000","21,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Mar-12,"26,569","26,569","20,000","20,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,May-12,"53,109","53,109","61,615","61,615"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jun-12,"35,501","35,501","60,100","60,100"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jul-12,"68,093","68,093","135,000","135,000"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Aug-12,"13,456","13,456","35,654","35,654"
Iowa,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",Asia - South,Jan-13,"34,041","34,041","2,678","2,678"
