State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:51 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Sep-22,"1,824,280","1,824,280","378,761","378,761"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Oct-22,"428,023","428,023","35,828","35,828"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Nov-22,"784,145","784,145","60,471","60,471"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Dec-22,"2,439,467","2,439,467","256,236","256,236"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jan-23,"844,781","844,781","68,980","68,980"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Feb-23,"578,927","578,927","42,189","42,189"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Mar-23,"291,589","291,589","29,763","29,763"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Apr-23,"959,033","959,033","116,197","116,197"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,May-23,"2,190,766","2,190,766","220,306","220,306"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jun-23,"1,857,459","1,857,459","232,874","232,874"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jul-23,"1,767,720","1,767,720","183,666","183,666"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Aug-23,"1,057,886","1,057,886","106,954","106,954"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Sep-23,"485,358","485,358","41,768","41,768"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Oct-23,"511,997","511,997","48,831","48,831"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Nov-23,"797,776","797,776","86,835","86,835"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Dec-23,"2,409,166","2,409,166","185,465","185,465"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jan-24,"1,139,517","1,139,517","101,083","101,083"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Feb-24,"1,144,774","1,144,774","108,120","108,120"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Mar-24,"1,082,728","1,082,728","155,400","155,400"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Apr-24,"650,817","650,817","112,931","112,931"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,May-24,"2,080,852","2,052,343","302,862","302,162"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jun-24,"1,661,624","1,661,624","194,854","194,854"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jul-24,"2,028,089","2,028,089","224,667","224,667"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Aug-24,"2,614,691","2,614,691","257,462","257,462"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Sep-24,"2,382,363","2,382,363","199,302","199,302"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Oct-24,"1,938,037","1,938,037","176,315","176,315"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Nov-24,"1,365,525","1,365,525","123,932","123,932"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Dec-24,"2,857,943","2,857,943","276,890","276,890"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Jan-25,"2,303,011","2,303,011","225,061","225,061"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Feb-25,"1,198,359","1,198,359","173,998","173,998"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Mar-25,"432,375","432,375","86,666","86,666"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,Apr-25,"763,850","763,850","74,086","74,086"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Asia - Other,May-25,"866,674","866,674","101,307","101,307"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Australia and Oceania,Jul-11,"33,453","33,453","10,620","10,620"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jun-11,"67,354","67,354","3,547","3,547"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jul-11,"53,033","53,033","3,419","3,419"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-11,"82,758","82,758","4,489","4,489"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jan-12,"72,469","72,469","2,576","2,576"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-12,"65,845","65,845","2,520","2,520"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-12,"75,307","75,307","2,707","2,707"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jun-12,"99,944","99,944","6,676","6,676"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jan-13,"45,923","45,923","1,653","1,653"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-13,"35,162","35,162","1,272","1,272"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-13,"23,658","23,658",792,792
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Dec-13,"57,082","57,082","1,936","1,936"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jan-14,"39,921","39,921","1,260","1,260"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-14,"96,324","96,324","3,114","3,114"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Dec-14,"90,604","90,604","3,102","3,102"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-15,"70,099","70,099","2,558","2,558"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Apr-15,"18,565","18,565",734,734
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jul-15,"19,898",,422,
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Sep-15,"39,877","39,877","1,739","1,739"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-15,"50,204","50,204","1,617","1,617"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-16,"328,352","328,352","8,407","8,407"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-17,"108,354","108,354","1,911","1,911"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jul-17,"304,676","304,676","4,582","4,582"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-17,"149,502","149,502","2,398","2,398"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jan-18,"127,331","127,331","1,963","1,963"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-18,"125,354","125,354","19,980","19,980"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-18,"461,518","461,518","8,075","8,075"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-19,"310,242","310,242","5,455","5,455"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jul-19,"334,274","334,274","7,654","7,654"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-19,"134,816","134,816","2,994","2,994"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-19,"1,778","1,778",53,53
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-20,"140,630","140,630","3,127","3,127"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-20,"8,049","8,049","2,965","2,965"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Sep-20,"21,043","21,043",994,994
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-21,312,312,38,38
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-21,"13,155","13,155",610,610
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-21,"46,978","46,978","2,144","2,144"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-22,"50,771","50,771","2,171","2,171"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-22,"44,084","44,084","2,067","2,067"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Aug-22,"40,212",,"1,950",
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Sep-22,"20,437","20,437","1,163","1,163"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-22,"51,085","51,085","4,847","4,847"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Mar-23,"79,905","79,905","3,663","3,663"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,May-23,"15,123","15,123",611,611
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jun-24,"1,390","1,390",198,198
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Nov-24,"24,215",,569,
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Jan-25,"133,320","133,320","3,387","3,387"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Europe,Feb-25,"50,490","50,490","1,278","1,278"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-08,"14,513","8,331","1,093",597
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-08,"69,065","69,065","2,910","2,910"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-08,"53,049","53,049","1,181","1,181"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-08,"13,580","13,580",709,709
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-08,"5,246","5,246",183,183
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-08,"9,266","9,266",349,349
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-08,"1,751","1,751",30,30
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-08,"20,608","20,608",913,913
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-08,"5,820","5,820",323,323
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-08,"19,171","19,171",831,831
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-08,"19,639","19,639","1,320","1,320"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-08,"5,605","1,346",129,10
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-09,"4,498","4,498",533,533
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-09,"7,777","7,777",760,760
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-09,"15,213","2,662",402,130
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-09,"15,266","6,026",816,572
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-09,"5,278","2,667",282,214
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-09,"25,078",,"1,286",
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-09,"7,846","7,846",878,878
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-09,"17,004","17,004","1,111","1,111"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-09,"10,241","10,241",487,487
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-09,"10,055","10,055",411,411
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-09,"6,814","6,814",348,348
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-10,"5,266","5,266",231,231
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-10,"12,786","12,786",948,948
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-10,"7,473","7,473",147,147
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-10,"2,612","2,612",215,215
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-10,"21,745","21,745",782,782
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-10,"15,460","15,460","1,047","1,047"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-10,"18,548","18,548",822,822
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-10,"6,848","6,848",478,478
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-10,"10,423","10,423",467,467
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-10,"16,818","16,818",336,336
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-10,"6,840","6,840",193,193
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-10,"12,416","12,416",251,251
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-11,"7,148","7,148",263,263
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-11,"18,641","18,641",354,354
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-11,"2,018","2,018",108,108
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-11,"9,080","9,080",342,342
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-11,"7,509","7,509",189,189
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-11,"15,394","15,394",686,686
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-11,"10,530","10,530","1,198","1,198"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-11,"14,121","14,121",408,408
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-11,"23,584","23,584",920,920
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-11,"8,913","8,913",588,588
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-11,"3,696","3,696",164,164
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-11,"16,383","16,383","1,272","1,272"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-12,"11,435","11,435",260,260
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-12,"13,602","13,602","1,694","1,694"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-12,"8,570","8,570",684,684
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-12,"4,527","4,527",96,96
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-12,"6,970","6,970",846,846
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-12,"10,220","10,220","1,059","1,059"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-12,"3,544","3,544",382,382
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-12,"14,132","14,132",680,680
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-12,"7,976","7,976",405,405
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-12,"5,514","5,514",621,621
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-12,"10,324","10,324",120,120
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-13,"15,730","15,730",869,869
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-13,"7,288","7,288",608,608
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-13,"9,747","9,747",146,146
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-13,"19,961","19,961","1,192","1,192"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-13,"5,569","5,569",122,122
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-13,"12,117","12,117",400,400
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-13,"21,141","21,141",525,525
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-13,"8,572","8,572",84,84
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-13,"13,011","13,011",450,450
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-13,"8,391","8,391",134,134
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-13,"5,097","5,097",273,273
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-13,"5,034","5,034",61,61
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-14,"14,994","14,994",653,653
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-14,"4,369","4,369",218,218
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-14,"11,993","11,993",143,143
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-14,"5,843","5,843",319,319
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-14,"3,296","3,296",326,326
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-14,"1,022","1,022",6,6
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-14,"14,591","14,591",317,317
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-14,"12,870","12,870",157,157
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-14,"41,456","41,456","4,354","4,354"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-14,"6,321","6,321",143,143
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-14,"3,889","3,889",32,32
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-14,"10,042","10,042",178,178
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-15,"18,032","18,032",609,609
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-15,"9,320","9,320",97,97
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-15,"11,953","11,953",105,105
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-15,"6,737","6,737",81,81
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-15,"5,385","5,385",76,76
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-15,"22,498","22,498",146,146
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jul-15,"14,335","14,335",108,108
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Aug-15,"10,771","10,771",165,165
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Sep-15,"1,882","1,882",30,30
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Oct-15,"5,994","5,994",58,58
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Nov-15,"5,776","5,776",238,238
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Dec-15,"1,853","1,853",114,114
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jan-16,"2,676","2,676",180,180
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Feb-16,"19,455","19,455","1,124","1,124"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Mar-16,"53,998","53,998","1,305","1,305"
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Apr-16,"10,239","10,239",840,840
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,May-16,"6,741","6,741",388,388
Arkansas,"64 Footwear, Gaiters Etc. And Parts Thereof",Central America and Caribbean,Jun-16,"4,089","4,089",102,102
